dia,hora,datetime_completo,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,icon,source
2025-08-03,00:00:00,2025-08-03 00:00:00,1754190000,8.7,7.2,66.69,2.9,0.0,0.0,0.0,0.0,,18.7,9.3,249.0,1017.8,14.9,39.5,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-03,01:00:00,2025-08-03 01:00:00,1754193600,10.0,10.0,61.3,2.9,0.0,0.0,0.0,0.0,,18.7,5.4,230.0,1018.0,12.8,10.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-03,02:00:00,2025-08-03 02:00:00,1754197200,10.1,10.1,60.36,2.7,0.0,0.0,0.0,0.0,,19.1,9.4,140.0,1017.9,12.8,10.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-03,03:00:00,2025-08-03 03:00:00,1754200800,8.7,7.6,70.56,3.6,0.0,0.0,0.0,0.0,,21.6,7.6,229.0,1017.8,14.9,39.5,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-03,04:00:00,2025-08-03 04:00:00,1754204400,10.0,10.0,62.51,3.2,0.0,0.0,0.0,0.0,,26.3,7.6,180.0,1017.8,12.8,10.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-03,05:00:00,2025-08-03 05:00:00,1754208000,10.1,10.1,61.79,3.1,0.0,0.0,0.0,0.0,,31.3,7.6,230.0,1017.8,12.8,30.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-03,06:00:00,2025-08-03 06:00:00,1754211600,7.7,6.4,75.07,3.6,0.0,0.0,0.0,0.0,,31.3,7.6,229.0,1017.9,14.9,10.3,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-03,07:00:00,2025-08-03 07:00:00,1754215200,7.1,6.3,78.09,3.5,0.0,0.0,0.0,0.0,,28.4,5.5,229.0,1018.2,14.9,0.5,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-03,08:00:00,2025-08-03 08:00:00,1754218800,7.7,6.3,68.9,2.3,0.0,0.0,0.0,0.0,,27.7,8.0,159.0,1020.0,14.9,50.5,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-03,09:00:00,2025-08-03 09:00:00,1754222400,7.6,6.8,71.43,2.7,0.0,0.0,0.0,0.0,,30.2,5.6,228.0,1021.1,14.9,79.3,7.5,0.0,0.0,Partially cloudy,partly-cloudy-day,obs
2025-08-03,10:00:00,2025-08-03 10:00:00,1754226000,8.1,6.8,65.68,2.0,0.0,0.0,0.0,0.0,,33.8,7.9,199.0,1021.9,14.9,89.3,71.5,0.3,1.0,Partially cloudy,partly-cloudy-day,obs
2025-08-03,11:00:00,2025-08-03 11:00:00,1754229600,7.7,5.6,57.4,-0.2,0.0,0.0,0.0,0.0,,35.6,11.4,199.0,1022.3,14.9,99.2,150.3,0.5,2.0,Overcast,cloudy,obs
2025-08-03,12:00:00,2025-08-03 12:00:00,1754233200,9.7,8.0,55.86,1.3,0.0,0.0,0.0,0.0,,35.6,11.5,199.0,1022.2,14.9,90.0,230.2,0.8,2.0,Partially cloudy,partly-cloudy-day,obs
2025-08-03,13:00:00,2025-08-03 13:00:00,1754236800,11.1,11.1,51.93,1.5,0.0,0.0,0.0,0.0,,33.8,9.7,179.0,1021.3,14.9,89.0,281.2,1.0,3.0,Partially cloudy,partly-cloudy-day,obs
2025-08-03,14:00:00,2025-08-03 14:00:00,1754240400,12.1,12.1,50.74,2.2,0.0,0.0,0.0,0.0,,33.1,7.9,180.0,1021.0,14.9,79.3,400.0,1.4,4.0,Partially cloudy,partly-cloudy-day,obs
2025-08-03,15:00:00,2025-08-03 15:00:00,1754244000,12.6,12.6,50.23,2.5,0.0,0.0,0.0,0.0,,32.0,0.5,179.0,1020.0,14.9,80.1,452.9,1.6,5.0,Partially cloudy,partly-cloudy-day,obs
2025-08-03,16:00:00,2025-08-03 16:00:00,1754247600,12.7,12.7,50.16,2.6,0.0,0.0,0.0,0.0,,29.9,7.7,179.0,1019.8,14.9,60.6,510.9,1.8,5.0,Partially cloudy,partly-cloudy-day,obs
2025-08-03,17:00:00,2025-08-03 17:00:00,1754251200,14.6,14.6,58.7,6.6,0.0,0.0,0.0,0.0,,27.4,5.6,141.0,1019.1,14.9,30.3,340.7,1.2,3.0,Partially cloudy,partly-cloudy-day,obs
2025-08-03,18:00:00,2025-08-03 18:00:00,1754254800,12.7,12.7,72.35,7.8,0.0,0.0,0.0,0.0,,25.9,5.4,91.0,1019.8,14.9,30.3,223.8,0.8,2.0,Partially cloudy,partly-cloudy-day,obs
2025-08-03,19:00:00,2025-08-03 19:00:00,1754258400,10.2,10.2,82.81,7.4,0.0,0.0,0.0,0.0,,24.5,0.4,91.0,1021.2,14.9,30.5,54.3,0.2,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-03,20:00:00,2025-08-03 20:00:00,1754262000,9.1,8.6,63.2,2.5,0.0,0.0,0.0,0.0,,20.5,5.4,110.0,1022.5,14.9,29.7,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-03,21:00:00,2025-08-03 21:00:00,1754265600,8.1,8.1,58.81,0.5,0.0,0.0,0.0,0.0,,21.2,3.7,179.0,1023.8,14.9,29.7,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-03,22:00:00,2025-08-03 22:00:00,1754269200,6.1,6.1,65.26,0.1,0.0,0.0,0.0,0.0,,21.6,3.8,199.0,1025.3,14.9,0.2,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-03,23:00:00,2025-08-03 23:00:00,1754272800,4.7,3.0,67.87,-0.7,0.0,0.0,0.0,0.0,,22.3,7.6,248.0,1025.8,14.9,0.2,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-04,00:00:00,2025-08-04 00:00:00,1754276400,4.3,3.1,69.12,-0.9,0.0,0.0,0.0,0.0,,22.7,5.5,248.0,1026.6,14.9,0.2,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-04,01:00:00,2025-08-04 01:00:00,1754280000,7.8,5.8,40.82,-4.7,0.0,0.0,0.0,0.0,,22.7,11.2,180.0,1027.3,12.8,10.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-04,02:00:00,2025-08-04 02:00:00,1754283600,6.0,6.0,57.67,-1.7,0.0,0.0,0.0,0.0,,22.0,3.6,230.0,1027.4,12.8,10.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-04,03:00:00,2025-08-04 03:00:00,1754287200,3.2,1.2,71.47,-1.4,0.0,0.0,0.0,0.0,,21.2,7.6,248.0,1027.5,14.9,0.2,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-04,04:00:00,2025-08-04 04:00:00,1754290800,5.1,4.0,63.88,-1.2,0.0,0.0,0.0,0.0,,24.1,5.4,200.0,1027.6,12.8,10.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-04,05:00:00,2025-08-04 05:00:00,1754294400,4.2,4.2,67.98,-1.2,0.0,0.0,0.0,0.0,,23.4,3.6,180.0,1027.6,12.8,10.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-04,06:00:00,2025-08-04 06:00:00,1754298000,4.6,4.6,66.11,-1.2,0.0,0.0,0.0,0.0,,22.7,3.8,228.0,1028.2,14.9,99.5,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-04,07:00:00,2025-08-04 07:00:00,1754301600,4.7,2.4,64.54,-1.4,0.0,0.0,0.0,0.0,,21.2,9.5,161.0,1028.6,14.9,99.7,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-04,08:00:00,2025-08-04 08:00:00,1754305200,5.1,3.3,58.31,-2.4,0.0,0.0,0.0,0.0,,20.2,7.8,179.0,1029.6,14.9,99.7,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-04,09:00:00,2025-08-04 09:00:00,1754308800,5.2,4.1,58.69,-2.2,0.0,0.0,0.0,0.0,,19.1,5.6,199.0,1030.7,14.9,90.0,17.6,0.1,0.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,10:00:00,2025-08-04 10:00:00,1754312400,6.2,4.2,53.93,-2.4,0.0,0.0,0.0,0.0,,23.8,9.5,199.0,1031.5,14.9,90.0,162.4,0.6,2.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,11:00:00,2025-08-04 11:00:00,1754316000,8.1,6.8,47.42,-2.5,0.0,0.0,0.0,0.0,,25.9,7.8,180.0,1031.7,14.9,90.0,323.7,1.2,3.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,12:00:00,2025-08-04 12:00:00,1754319600,9.7,8.7,43.21,-2.3,0.0,0.0,0.0,0.0,,25.9,7.7,160.0,1031.5,14.9,90.0,457.2,1.6,5.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,13:00:00,2025-08-04 13:00:00,1754323200,10.5,10.5,43.15,-1.5,0.0,0.0,0.0,0.0,,24.5,5.6,141.0,1030.6,14.9,90.0,582.7,2.1,6.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,14:00:00,2025-08-04 14:00:00,1754326800,12.0,12.0,38.88,-1.5,0.0,0.0,0.0,0.0,,22.3,7.5,53.0,1029.6,14.9,80.0,634.6,2.3,6.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,15:00:00,2025-08-04 15:00:00,1754330400,12.6,12.6,43.24,0.5,0.0,0.0,0.0,0.0,,19.8,5.5,109.0,1028.6,14.9,90.0,602.3,2.2,6.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,16:00:00,2025-08-04 16:00:00,1754334000,13.1,13.1,40.4,0.0,0.0,0.0,0.0,0.0,,17.6,7.6,50.0,1027.7,14.9,90.0,513.7,1.8,5.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,17:00:00,2025-08-04 17:00:00,1754337600,13.1,13.1,44.61,1.3,0.0,0.0,0.0,0.0,,14.4,7.5,49.0,1027.5,14.9,80.2,376.5,1.4,4.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,18:00:00,2025-08-04 18:00:00,1754341200,11.7,11.7,43.98,-0.2,0.0,0.0,0.0,0.0,,12.6,5.5,89.0,1027.3,14.9,80.0,222.0,0.8,2.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,19:00:00,2025-08-04 19:00:00,1754344800,10.1,10.1,53.09,1.0,0.0,0.0,0.0,0.0,,9.0,5.5,31.0,1027.7,14.9,60.3,53.1,0.2,1.0,Partially cloudy,partly-cloudy-day,obs
2025-08-04,20:00:00,2025-08-04 20:00:00,1754348400,7.6,7.6,59.89,0.3,0.0,0.0,0.0,0.0,,5.0,0.2,23.0,1027.9,14.9,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-04,21:00:00,2025-08-04 21:00:00,1754352000,6.2,6.2,60.43,-0.9,0.0,0.0,0.0,0.0,,7.6,0.3,312.0,1028.0,14.9,30.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-04,22:00:00,2025-08-04 22:00:00,1754355600,6.2,4.7,61.33,-0.7,0.0,0.0,0.0,0.0,,7.9,7.4,251.0,1028.7,14.9,39.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-04,23:00:00,2025-08-04 23:00:00,1754359200,5.6,4.0,64.87,-0.5,0.0,0.0,0.0,0.0,,7.6,7.4,251.0,1028.6,14.9,49.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-05,00:00:00,2025-08-05 00:00:00,1754362800,5.6,3.6,61.66,-1.2,0.0,0.0,0.0,0.0,,9.0,9.1,271.0,1027.9,14.9,79.4,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-05,01:00:00,2025-08-05 01:00:00,1754366400,7.1,7.1,48.8,-3.0,0.0,0.0,0.0,0.0,,10.4,0.0,0.0,1027.6,12.8,40.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-05,02:00:00,2025-08-05 02:00:00,1754370000,6.3,6.3,51.69,-2.9,0.0,0.0,0.0,0.0,,11.5,0.0,0.0,1027.4,12.8,40.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-05,03:00:00,2025-08-05 03:00:00,1754373600,4.1,3.0,65.15,-1.9,0.0,0.0,0.0,0.0,,12.6,5.3,271.0,1026.5,14.9,0.6,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-05,04:00:00,2025-08-05 04:00:00,1754377200,5.0,5.0,55.32,-3.2,0.0,0.0,0.0,0.0,,7.9,0.0,0.0,1026.3,12.8,30.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-05,05:00:00,2025-08-05 05:00:00,1754380800,4.8,4.8,53.67,-3.8,0.0,0.0,0.0,0.0,,8.3,0.0,0.0,1025.8,12.8,30.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-05,06:00:00,2025-08-05 06:00:00,1754384400,2.7,0.6,73.52,-1.6,0.0,0.0,0.0,0.0,,10.1,7.4,232.0,1025.9,14.9,0.5,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-05,07:00:00,2025-08-05 07:00:00,1754388000,2.0,0.6,74.85,-1.9,0.0,0.0,0.0,0.0,,10.4,5.3,271.0,1026.0,14.9,0.5,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-05,08:00:00,2025-08-05 08:00:00,1754391600,2.1,0.8,73.43,-2.1,0.0,0.0,0.0,0.0,,10.4,5.3,271.0,1026.9,14.9,30.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-05,09:00:00,2025-08-05 09:00:00,1754395200,2.6,0.6,71.64,-2.0,0.0,0.0,0.0,0.0,,10.1,7.4,271.0,1027.2,14.9,90.0,15.4,0.1,0.0,Partially cloudy,partly-cloudy-day,obs
2025-08-05,10:00:00,2025-08-05 10:00:00,1754398800,6.6,6.6,63.16,0.1,0.0,0.0,0.0,0.0,,12.6,0.0,355.0,1026.8,14.8,90.0,138.2,0.5,1.0,Partially cloudy,partly-cloudy-day,obs
2025-08-05,11:00:00,2025-08-05 11:00:00,1754402400,9.0,9.0,42.74,-3.0,0.0,0.0,0.0,0.0,,13.0,0.0,0.0,1026.0,10.0,96.8,298.9,1.1,3.0,Overcast,cloudy,obs
2025-08-05,12:00:00,2025-08-05 12:00:00,1754406000,11.6,11.6,44.91,0.1,0.0,0.0,0.0,0.0,,13.7,9.4,1.0,1026.3,14.9,89.8,455.8,1.6,5.0,Partially cloudy,partly-cloudy-day,obs
2025-08-05,13:00:00,2025-08-05 13:00:00,1754409600,12.6,12.6,43.53,0.5,0.0,0.0,0.0,0.0,,18.0,7.8,88.0,1025.1,14.9,89.2,565.1,2.0,6.0,Partially cloudy,partly-cloudy-day,obs
2025-08-05,14:00:00,2025-08-05 14:00:00,1754413200,14.6,14.6,38.87,0.8,0.0,0.0,0.0,0.0,,20.5,9.5,360.0,1023.4,14.9,59.7,618.7,2.2,6.0,Partially cloudy,partly-cloudy-day,obs
2025-08-05,15:00:00,2025-08-05 15:00:00,1754416800,15.1,15.1,34.31,-0.5,0.0,0.0,0.0,0.0,,21.2,7.9,49.0,1022.3,14.9,59.7,616.2,2.2,6.0,Partially cloudy,partly-cloudy-day,obs
2025-08-05,16:00:00,2025-08-05 16:00:00,1754420400,15.2,15.2,42.5,2.5,0.0,0.0,0.0,0.0,,23.4,0.4,49.0,1021.4,14.9,79.4,542.7,2.0,5.0,Partially cloudy,partly-cloudy-day,obs
2025-08-05,17:00:00,2025-08-05 17:00:00,1754424000,15.6,15.6,38.8,1.6,0.0,0.0,0.0,0.0,,23.0,5.5,20.0,1021.3,14.9,49.8,408.7,1.5,4.0,Partially cloudy,partly-cloudy-day,obs
2025-08-05,18:00:00,2025-08-05 18:00:00,1754427600,13.7,13.7,41.4,0.8,0.0,0.0,0.0,0.0,,20.5,0.3,20.0,1021.4,14.9,40.0,237.5,0.9,2.0,Partially cloudy,partly-cloudy-day,obs
2025-08-05,19:00:00,2025-08-05 19:00:00,1754431200,12.1,12.1,49.42,1.8,0.0,0.0,0.0,0.0,,14.0,0.2,49.0,1022.0,14.9,30.0,61.4,0.2,1.0,Partially cloudy,partly-cloudy-day,obs
2025-08-05,20:00:00,2025-08-05 20:00:00,1754434800,8.2,8.2,58.65,0.6,0.0,0.0,0.0,0.0,,8.6,0.2,359.0,1022.9,14.9,10.3,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-05,21:00:00,2025-08-05 21:00:00,1754438400,7.2,5.9,57.41,-0.6,0.0,0.0,0.0,0.0,,7.9,7.5,231.0,1023.2,14.9,10.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-05,22:00:00,2025-08-05 22:00:00,1754442000,6.7,5.3,59.32,-0.7,0.0,0.0,0.0,0.0,,5.4,7.5,230.0,1022.9,14.9,0.2,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-05,23:00:00,2025-08-05 23:00:00,1754445600,6.2,4.2,62.53,-0.5,0.0,0.0,0.0,0.0,,6.8,9.3,249.0,1022.8,14.9,0.2,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-06,00:00:00,2025-08-06 00:00:00,1754449200,6.1,4.1,62.0,-0.7,0.0,0.0,0.0,0.0,,8.6,9.3,249.0,1022.7,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-06,01:00:00,2025-08-06 01:00:00,1754452800,6.8,5.4,56.71,-1.2,0.0,0.0,0.0,0.0,,8.3,7.6,220.0,1022.4,10.0,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-06,02:00:00,2025-08-06 02:00:00,1754456400,5.8,4.2,58.08,-1.8,0.0,0.0,0.0,0.0,,10.1,7.6,90.0,1022.4,10.0,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-06,03:00:00,2025-08-06 03:00:00,1754460000,6.0,4.5,60.91,-1.0,0.0,0.0,0.0,0.0,,12.2,7.5,230.0,1022.2,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-06,04:00:00,2025-08-06 04:00:00,1754463600,4.7,4.7,61.99,-1.9,0.0,0.0,0.0,0.0,,10.1,3.6,360.0,1021.2,12.8,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-06,05:00:00,2025-08-06 05:00:00,1754467200,3.7,3.7,66.49,-1.9,0.0,0.0,0.0,0.0,,11.9,3.6,360.0,1020.6,12.8,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-06,06:00:00,2025-08-06 06:00:00,1754470800,5.1,3.0,65.34,-0.9,0.0,0.0,0.0,0.0,,13.7,9.2,250.0,1020.4,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-06,07:00:00,2025-08-06 07:00:00,1754474400,5.0,2.8,64.42,-1.2,0.0,0.0,0.0,0.0,,15.1,9.3,269.0,1020.7,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2025-08-06,08:00:00,2025-08-06 08:00:00,1754478000,5.0,2.8,62.14,-1.7,0.0,0.0,0.0,0.0,,16.2,9.3,249.0,1021.6,14.9,49.7,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2025-08-06,09:00:00,2025-08-06 09:00:00,1754481600,5.2,5.2,66.81,-0.5,0.0,0.0,0.0,0.0,,17.3,3.8,229.0,1022.6,14.9,89.5,19.5,0.1,0.0,Partially cloudy,partly-cloudy-day,obs
2025-08-06,10:00:00,2025-08-06 10:00:00,1754485200,9.1,8.1,52.02,-0.2,0.0,0.0,0.0,0.0,,22.0,7.8,180.0,1023.5,14.9,79.7,160.1,0.6,2.0,Partially cloudy,partly-cloudy-day,obs
2025-08-06,11:00:00,2025-08-06 11:00:00,1754488800,15.1,15.1,38.93,1.2,0.0,0.0,0.0,0.0,,29.5,11.5,179.0,1023.2,14.8,40.3,326.9,1.2,3.0,Partially cloudy,partly-cloudy-day,obs
2025-08-06,12:00:00,2025-08-06 12:00:00,1754492400,17.0,17.0,40.59,3.5,0.0,0.0,0.0,0.0,,55.4,17.1,160.0,1023.1,14.7,10.6,502.6,1.8,5.0,Clear,clear-day,obs
2025-08-06,13:00:00,2025-08-06 13:00:00,1754496000,17.0,17.0,42.04,4.0,0.0,0.0,0.0,0.0,,46.4,16.9,160.0,1022.3,14.8,10.5,559.4,2.0,6.0,Clear,clear-day,obs
2025-08-06,14:00:00,2025-08-06 14:00:00,1754499600,18.0,18.0,40.96,4.6,0.0,0.0,0.0,0.0,,36.0,13.4,179.0,1021.9,14.9,10.3,624.5,2.2,6.0,Clear,clear-day,obs
2025-08-06,15:00:00,2025-08-06 15:00:00,1754503200,18.6,18.6,39.92,4.7,0.0,0.0,0.0,0.0,,36.7,13.3,179.0,1021.1,14.9,10.5,631.4,2.3,6.0,Clear,clear-day,obs
2025-08-06,16:00:00,2025-08-06 16:00:00,1754506800,17.6,17.6,39.33,3.6,0.0,0.0,0.0,0.0,,48.2,15.1,160.0,1021.1,14.8,39.8,559.3,2.0,6.0,Partially cloudy,partly-cloudy-day,obs
2025-08-06,17:00:00,2025-08-06 17:00:00,1754510400,15.2,15.2,44.2,3.1,0.0,0.0,0.0,0.0,,39.2,9.9,140.0,1021.4,14.9,88.4,405.7,1.5,4.0,Partially cloudy,partly-cloudy-day,obs
2025-08-06,18:00:00,2025-08-06 18:00:00,1754514000,14.7,14.7,46.31,3.3,0.0,0.0,0.0,0.0,,34.6,9.6,139.0,1021.7,14.9,88.5,212.6,0.8,2.0,Partially cloudy,partly-cloudy-day,obs
2025-08-06,19:00:00,2025-08-06 19:00:00,1754517600,13.7,13.7,52.84,4.3,0.0,0.0,0.0,0.0,,27.0,7.8,159.0,1022.4,14.9,89.0,51.2,0.2,1.0,Partially cloudy,partly-cloudy-day,obs
2025-08-06,20:00:00,2025-08-06 20:00:00,1754521200,13.6,13.6,55.34,4.8,0.0,0.0,0.0,0.0,,17.6,3.9,160.0,1023.5,14.9,99.2,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-06,21:00:00,2025-08-06 21:00:00,1754524800,12.7,12.7,62.05,5.6,0.0,0.0,0.0,0.0,,19.1,0.3,179.0,1023.6,14.9,99.2,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-06,22:00:00,2025-08-06 22:00:00,1754528400,12.6,12.6,60.45,5.1,0.0,0.0,0.0,0.0,,20.5,3.9,140.0,1024.4,14.9,99.2,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-06,23:00:00,2025-08-06 23:00:00,1754532000,12.1,12.1,65.65,5.8,0.0,0.0,0.0,0.0,,21.6,0.3,140.0,1024.9,14.9,99.9,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-07,00:00:00,2025-08-07 00:00:00,1754535600,11.6,11.6,67.76,5.8,0.0,0.0,0.0,0.0,,22.3,5.4,140.0,1025.4,14.9,99.9,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-07,01:00:00,2025-08-07 01:00:00,1754539200,11.3,11.3,60.42,3.9,0.0,0.0,0.0,0.0,,22.3,9.4,140.0,1025.7,12.8,94.6,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-07,02:00:00,2025-08-07 02:00:00,1754542800,10.8,10.8,61.96,3.8,0.0,0.0,0.0,0.0,,20.9,9.4,180.0,1025.9,12.8,94.6,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-07,03:00:00,2025-08-07 03:00:00,1754546400,9.2,8.1,84.9,6.8,0.0,0.0,0.0,0.0,,19.4,7.6,229.0,1025.9,14.9,99.9,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-07,04:00:00,2025-08-07 04:00:00,1754550000,9.8,7.9,62.95,3.1,0.0,0.0,0.0,0.0,,19.4,13.0,230.0,1025.6,12.8,94.6,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-07,05:00:00,2025-08-07 05:00:00,1754553600,9.2,7.8,65.34,3.0,0.0,0.0,0.0,0.0,,19.4,9.4,180.0,1025.7,12.8,94.6,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-07,06:00:00,2025-08-07 06:00:00,1754557200,9.1,8.0,78.9,5.6,0.0,0.0,0.0,0.0,,18.7,7.6,199.0,1025.9,14.9,99.9,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-07,07:00:00,2025-08-07 07:00:00,1754560800,8.7,8.7,81.1,5.6,0.0,0.0,0.0,0.0,,19.1,0.5,180.0,1026.1,14.9,99.9,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-07,08:00:00,2025-08-07 08:00:00,1754564400,8.6,7.4,81.09,5.5,0.0,0.0,0.0,0.0,,20.5,7.7,229.0,1026.9,10.1,99.9,0.0,0.0,0.0,Overcast,cloudy,obs
2025-08-07,09:00:00,2025-08-07 09:00:00,1754568000,8.1,6.8,84.76,5.7,0.003,100.0,0.0,0.0,['rain'],20.9,7.7,199.0,1028.1,14.8,99.2,6.5,0.0,0.0,"Rain, Overcast",rain,obs
2025-08-07,10:00:00,2025-08-07 10:00:00,1754571600,8.6,7.0,80.25,5.4,0.0,0.0,0.0,0.0,,22.7,9.7,199.0,1028.9,13.9,99.2,51.5,0.2,1.0,Overcast,cloudy,obs
2025-08-07,11:00:00,2025-08-07 11:00:00,1754575200,8.7,7.2,79.49,5.3,0.0,0.0,0.0,0.0,,23.8,9.5,229.0,1029.0,14.0,99.2,98.3,0.4,1.0,Overcast,cloudy,obs
2025-08-07,12:00:00,2025-08-07 12:00:00,1754578800,9.7,8.4,73.56,5.2,0.0,0.0,0.0,0.0,,25.6,9.4,229.0,1029.1,14.9,99.7,258.8,0.9,3.0,Overcast,cloudy,obs
2025-08-07,13:00:00,2025-08-07 13:00:00,1754582400,11.2,11.2,64.41,4.7,0.0,0.0,0.0,0.0,,24.5,7.7,199.0,1028.9,14.9,99.7,381.3,1.4,4.0,Overcast,cloudy,obs
2025-08-07,14:00:00,2025-08-07 14:00:00,1754586000,12.1,12.1,60.17,4.6,0.0,0.0,0.0,0.0,,21.2,5.6,180.0,1028.1,14.9,99.2,404.6,1.5,4.0,Overcast,cloudy,obs
2025-08-07,15:00:00,2025-08-07 15:00:00,1754589600,13.1,13.1,56.41,4.6,0.0,0.0,0.0,0.0,,18.4,7.6,180.0,1027.3,14.9,89.5,389.5,1.4,4.0,Partially cloudy,partly-cloudy-day,obs
2025-08-07,16:00:00,2025-08-07 16:00:00,1754593200,12.7,12.7,53.99,3.6,0.0,0.0,0.0,0.0,,15.8,5.4,249.0,1027.0,14.9,89.5,197.8,0.7,2.0,Partially cloudy,partly-cloudy-day,obs
2025-08-07,17:00:00,2025-08-07 17:00:00,1754596800,12.7,12.7,53.99,3.6,0.0,0.0,0.0,0.0,,17.3,9.3,249.0,1027.0,14.9,89.4,136.6,0.5,1.0,Partially cloudy,partly-cloudy-day,obs
2025-08-07,18:00:00,2025-08-07 18:00:00,1754600400,12.2,12.2,58.53,4.3,0.0,0.0,0.0,0.0,,18.4,5.5,269.0,1027.1,14.9,89.4,83.0,0.3,1.0,Partially cloudy,partly-cloudy-day,obs
2025-08-07,19:00:00,2025-08-07 19:00:00,1754604000,11.2,11.2,63.73,4.6,0.0,0.0,0.0,0.0,,18.7,0.2,228.0,1027.9,14.9,89.3,41.4,0.1,0.0,Partially cloudy,partly-cloudy-day,obs
2025-08-07,20:00:00,2025-08-07 20:00:00,1754607600,10.6,10.6,67.04,4.7,0.0,0.0,0.0,0.0,,14.4,0.2,179.0,1028.1,14.9,89.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
